"IDPIF","zIndex","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2005490628","299","1167.8000","1928.0100754027","0","10","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","TRABAZOS","41.77401300","-6.50769400","2005-07-16","3150","5850","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","148","20","13","60444","0"
"2006151825","300","1160.0000","1921.56048037317","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","RIANXO","42.68762200","-8.75826400","2006-08-10","1870","2025","1","4","Otras motivaciones","144","9","4","0","4479833"
"2005324118","301","1160.0000","1921.56048037317","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MANZANEDA","42.44069000","-8.01427600","2005-10-06","4283","5123","1","4","Provocados por pastores y ganaderos para regenerar el pasto","124","6","6","0","0"
"2006361452","302","1155.6000","1917.91267912277","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","VILABOA","42.33090800","-8.67754700","2006-08-04","10125","10560","0","6","INCENDIO REPRODUCIDO","125","12","11","149277","4667729"
"2006430101","303","1153.9100","1916.50974630013","0","0","2","CATALUÑA","43","TARRAGONA","BAIX CAMP","VANDELLÒS I L' HOSPITALET","40.98268000","0.84158000","2006-04-10","1581","2445","0","2","TRABAJOS FORESTALES","207","20","8","0","0"
"2009440085","304","1142.7800","1907.24453527363","0","1","10","ARAGON","44","TERUEL","ANDORRA-SIERRA DE ARCOS","ALLOZA","40.93598400","-0.55042800","2009-07-22","6170","11820","0","1","RAYO","219","21","20","153044","10402460"
"2004270760","305","1139.0000","1904.08760398081","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","O SAVIÑAO","42.61032900","-7.59550300","2004-07-31","4050","4245","1","4","Sin datos","277","19","13","15890","2111184"
"2006050124","306","1130.2100","1896.72617017793","0","0","17","CASTILLA Y LEON","5","AVILA","AVILA","TORNADIZOS DE AVILA","40.60596100","-4.60854100","2006-09-03","490","3290","1","4","Provocados por pastores y ganaderos para regenerar el pasto","122","13","11","0","0"
"2009040044","307","1086.7400","1859.89270043025","0","0","4","ANDALUCIA","4","ALMERIA","ALMERÍA","NÍJAR","36.98204000","-2.17634000","2009-06-28","1450","2925","1","4","Otras motivaciones","278","11","10","0","0"
"2004490374","308","1080.0000","1854.11616971131","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","FONFRIA","41.62739600","-6.18686000","2004-07-17","495","9825","0","6","INCENDIO REPRODUCIDO","104","12","13","0","271276"
"2010240126","309","1077.6600","1852.10645467485","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","BARJAS","42.59302500","-6.94721500","2010-08-08","10264","13215","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","127","7","10","0","0"
"2005370407","310","1050.0000","1828.18319785786","0","0","17","CASTILLA Y LEON","37","SALAMANCA","ROBLEDA","SERRADILLA DEL LLANO","40.46013800","-6.36268500","2005-08-31","1030","2465","1","4","Sin datos","157","24","15","0","612549"
"2009440086","311","1047.6400","1826.12751241962","1","0","10","ARAGON","44","TERUEL","COMUNIDAD DE TERUEL","CORBALÁN","40.44152100","-0.95741700","2009-07-22","7555","13245","0","1","RAYO","111","13","6","120943","7851622"
"2007120015","312","1044.8300","1823.67683096926","0","0","9","C. VALENCIANA","12","CASTELLON","L ALT PALANCIA","GAIBIEL","39.92902600","-0.49928700","2007-03-07","2265","8433","0","1","RAYO","88","19","6","0","0"
"2004410016","313","1043.1000","1822.16640919075","0","0","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","OTRA PROVINCIA","37.51362300","-6.38681600","2004-06-30","0","0","1","4","Provocados por venganzas","246","17","16","0","1291372"
"2005490366","314","1020.0000","1801.87703217358","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","PEDRALBA DE LA PRADERIA","41.97677600","-6.71645400","2005-03-13","1095","1725","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","58","5","6","8893","0"
"2006050125","315","1016.7700","1799.02179801995","0","0","17","CASTILLA Y LEON","5","AVILA","AVILA","AVILA","40.67369100","-4.49348500","2006-09-03","370","9010","1","4","Provocados por venganzas","125","10","13","0","0"
"2006151566","316","1015.0000","1797.45524138029","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PORTO DO SON","42.65082700","-9.00999200","2006-08-06","5430","5550","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","42","7","4","0","2237543"
"2007210102","317","1009.8700","1792.9071497443","0","2","4","ANDALUCIA","21","HUELVA","EL CONDADO","NIEBLA","37.49309900","-6.68303200","2007-07-29","1955","3425","0","2","OTRAS NEGLIGENCIAS (OTRAS)","274","30","17","0","0"
"2005323138","318","1007.0000","1790.35766087974","0","1","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","AVIÓN","42.27110000","-7.52721200","2005-08-21","2676","5721","1","4","Provocados por pastores y ganaderos para regenerar el pasto","139","14","11","0","0"
"2006151824","319","1000.0000","1784.12411615277","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","A LARACHA","43.23987700","-8.49522500","2006-08-09","3398","3523","1","4","Sin datos","94","13","1","0","1685245"
"2006151694","320","1000.0000","1784.12411615277","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PADRÓN","42.76074300","-8.62632000","2006-08-08","0","0","0","5","CAUSA DESCONOCIDA","61","9","5","0","2648229"
"2003100797","321","992.0000","1776.97328931619","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","TORNAVACAS","40.24240700","-5.68069400","2003-09-12","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","252","16","18","0","21658"
"2010240181","322","990.0000","1775.18108181096","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","BENUZA","42.30988000","-6.69281600","2010-08-24","1909","6070","1","4","Sin datos","216","7","8","0","0"
"2010370111","323","982.5300","1768.4711263466","0","2","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","VILLARINO DE LOS AIRES","41.26875100","-6.45321700","2010-07-30","4905","9165","1","4","Vandalismo","139","18","12","0","0"
"2002280240","324","974.6500","1761.3651823771","0","1","16","MADRID","28","MADRID","TORRELAGUNA","EL BERRUECO","40.88365000","-3.55601600","2002-08-09","741","1696","0","5","CAUSA DESCONOCIDA","215","32","16","0","0"
"2006170122","325","971.6600","1758.66137732465","0","0","2","CATALUÑA","17","GIRONA","ALT EMPORDA","VENTALLÓ","42.14422400","3.03387400","2006-08-04","1184","5481","1","4","Sin datos","584","99","28","0","0"
"2009030005","326","960.0000","1748.07748894733","0","0","9","C. VALENCIANA","3","ALICANTE","LA MARINA BAIXA","LA NUCIA","38.59269600","-0.14917400","2009-01-24","1945","2080","0","3","LÍNEAS ELÉCTRICAS","561","43","11","0","7444170"
"2003090108","327","959.7600","1747.85896560265","0","0","17","CASTILLA Y LEON","9","BURGOS","SEDANO","ALTOS LOS","42.74682800","-3.53147300","2003-08-05","3768","7368","0","1","RAYO","447","38","13","0","1929986"
"2008400044","328","956.2500","1744.65993438048","0","1","17","CASTILLA Y LEON","40","SEGOVIA","BOCEGUILLAS","PRADALES","41.46827100","-3.69976500","2008-08-06","1365","3255","0","2","TRABAJOS FORESTALES","623","63","18","0","0"
"2005490699","329","956.0000","1744.4318593505","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","S JUSTO","42.17464300","-6.64188000","2005-08-20","5445","6890","1","4","Sin datos","74","0","10","30446","0"
"2006151867","330","950.0000","1738.94908457551","0","0","3","GALICIA","15","A CORUÑA","FISTERRA","VIMIANZO","43.11329300","-9.09218500","2006-08-10","3195","3225","1","4","Sin datos","76","10","5","0","3757141"
"2001370125","331","950.0000","1738.94908457551","0","1","17","CASTILLA Y LEON","37","SALAMANCA","GUIJUELO","TEJADO EL","40.44941600","-5.53648800","2001-08-23","425","3205","1","4","Sin datos","270","1","9","0","0"
"2009490542","332","935.0000","1725.16591544652","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","MAHIDE","41.83498900","-6.30388500","2009-08-23","393","423","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","333","28","18","0","0"
"2009020293","333","934.7200","1724.90758249163","0","0","11","CASTILLA-MANCHA","2","ALBACETE","CENTRO","HIGUERUELA","39.01656900","-1.49619400","2009-07-15","2765","5970","0","3","MANIOBRAS MILITARES","211","16","13","0","0"
"2006151686","334","929.0000","1719.62171498484","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","VAL DO DUBRA","42.96773100","-8.64346300","2006-08-05","2630","2900","1","4","Provocados por pirómanos","90","15","5","0","4367739"
"2005240545","335","921.0000","1712.20152194557","0","0","17","CASTILLA Y LEON","24","LEON","LA BAÑEZA","CASTROCONTRIGO","42.21174400","-6.18868000","2005-06-24","488","3180","0","1","RAYO","182","24","5","0","0"
"2003090095","336","882.4900","1676.02294572101","0","12","17","CASTILLA Y LEON","9","BURGOS","MEDINA DE POMAR","MERINDAD DE CUESTA-URRIA","42.86525200","-3.40246700","2003-08-03","9741","11518","0","1","RAYO","698","41","27","0","1344899"
"2005130147","337","876.0000","1669.84867666804","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","CAMPO DE CALATRAVA","ARGAMASILLA DE CALATRAVA","38.76082600","-3.98041700","2005-08-10","511","1576","1","4","Sin datos","158","16","6","0","15768"
"2003280097","338","874.6700","1668.58055888344","0","0","16","MADRID","28","MADRID","SAN MARTIN DE VALDEIGLESIAS","NAVAS DEL REY","40.38461100","-4.26933300","2003-06-26","1033","5261","0","2","HOGUERAS","278","32","9","0","511018"
"2004210078","339","874.0400","1667.97953500659","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","ESCACENA DEL CAMPO","37.51362300","-6.38681600","2004-06-30","2442","2442","1","4","Provocados por venganzas","231","15","13","0","0"
"2003030105","340","874.0000","1667.94136744861","0","0","9","C. VALENCIANA","3","ALICANTE","LA MARINA ALTA","LLÍBER","38.68179400","-0.01334600","2003-08-30","1898","3959","1","4","Sin datos","232","38","23","0","29062"
"2009420047","341","858.7200","1653.29690456295","0","0","17","CASTILLA Y LEON","42","SORIA","ALMAZAN","OTRA PROVINCIA","41.05280200","-2.43006800","2009-07-22","1190","3190","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","163","17","8","83161","0"
"2006361669","342","856.3300","1650.99456339434","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","PONTEVEDRA","42.50951700","-8.63901800","2006-08-08","1255","1375","1","4","Provocados por pirómanos","31","3","3","40626","3409778"
"2005080298","343","849.8000","1644.68763380462","0","3","2","CATALUÑA","8","BARCELONA","BAGES","CASTELLNOU DE BAGES","41.84118100","1.83407000","2005-07-18","1831","6013","1","4","Vandalismo","795","152","19","0","0"
"2009430125","344","847.9000","1642.84799204076","5","1","2","CATALUÑA","43","TARRAGONA","TERRA ALTA","HORTA DE SANT JOAN","40.92540500","0.34094600","2009-07-20","5156","20141","0","2","HOGUERAS","1293","99","21","0","0"
"2006361611","345","839.3100","1634.50503386474","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","BARRO","42.53160800","-8.65940900","2006-08-07","0","0","1","4","Provocados por pirómanos","49","4","1","26975","3286508"
"2001230084","346","836.0000","1631.2788383647","0","4","4","ANDALUCIA","23","JAEN","SIERRA DE CAZORLA","LA IRUELA","37.93675300","-2.92944300","2001-07-31","1710","4605","1","4","Provocados por pirómanos","694","34","18","186777","3188199"
"2006361914","347","834.3000","1629.61939741504","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","A LAMA","42.40175700","-8.33278900","2006-08-12","1515","4275","0","5","CAUSA DESCONOCIDA","23","7","2","10773","9113"
"2009120076","348","832.3100","1627.67472601141","0","0","9","C. VALENCIANA","12","CASTELLON","L ALT PALANCIA","SEGORBE","39.81355500","-0.45334300","2009-07-23","4094","48284","0","1","RAYO","769","67","40","0","0"
"2005450163","349","820.0000","1615.59310060024","0","0","11","CASTILLA-MANCHA","45","TOLEDO","LA JARA","SEVILLEJA DE LA JARA","39.45336700","-4.96883400","2005-06-21","965","3225","0","3","MOTORES Y MÁQUINAS (OTROS)","140","23","5","0","1189190"
"2002130201","350","820.0000","1615.59310060024","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","MONTES NORTE","ANCHURAS","39.45863100","-4.84056500","2002-08-01","850","1930","0","5","CAUSA DESCONOCIDA","174","25","15","0","453560"
"2002130087","351","816.3200","1611.96379081402","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","CAMPO DE CALATRAVA","CALZADA DE CALATRAVA","38.61619500","-3.75917000","2002-07-09","1162","1882","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","151","21","6","0","0"
"2009500153","352","813.0000","1608.68249654002","0","0","10","ARAGON","50","ZARAGOZA","BAJO CINCA/BAIX CINCA","MEQUINENZA","41.28151100","0.22531200","2009-07-18","3259","4759","0","5","CAUSA DESCONOCIDA","300","44","21","0","736890"
"2006361723","353","800.0000","1595.76912160573","0","0","3","GALICIA","36","PONTEVEDRA","VIGO-BAIXO MIÑO","OIA","42.04818500","-8.84345400","2006-08-09","3540","10260","0","5","CAUSA DESCONOCIDA","215","15","12","200328","2950902"
"2006240473","354","800.0000","1595.76912160573","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.26897900","-6.41487700","2006-09-09","1540","3220","0","1","RAYO","36","2","0","0","0"
"2003100796","355","800.0000","1595.76912160573","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","JERTE","40.26180300","-5.77115000","2003-08-12","0","0","0","1","RAYO","134","6","17","0","161578"
"2010500051","356","794.1300","1589.90386475137","0","1","10","ARAGON","50","ZARAGOZA","CINCO VILLAS","SOS DEL REY CATÓLICO","42.45933600","-1.22567500","2010-03-17","1275","2615","1","4","Provocados por pastores y ganaderos para regenerar el pasto","338","22","8","0","1020480"
"2001050100","357","790.0000","1585.76420089872","0","0","17","CASTILLA Y LEON","5","AVILA","EL HOYO DE PINARES","HERRADON DE PINARES","40.58871600","-4.53872900","2001-08-23","1540","2995","0","2","FUMADORES","141","9","7","0","0"
"2005240733","358","785.9900","1581.73445129578","0","0","17","CASTILLA Y LEON","24","LEON","PONFERRADA","PONFERRADA","42.49903600","-6.56292500","2005-08-20","0","0","0","5","CAUSA DESCONOCIDA","112","22","12","0","0"
"2006321029","359","783.0000","1578.72303106627","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","RIBADAVIA","42.26166200","-8.17416500","2006-08-07","4620","8940","1","4","Sin datos","154","19","5","0","8389670"
"2004490433","360","779.8500","1575.54423847897","0","0","17","CASTILLA Y LEON","49","ZAMORA","MOMBUEY","ESPADAÑEDO","42.13459200","-6.38850100","2004-08-07","1135","1645","1","4","Sin datos","100","10","7","0","241819"
"2009230063","361","775.6000","1571.24519959218","0","0","4","ANDALUCIA","23","JAEN","SIERRA MAGINA","JÓDAR","37.78318500","-3.32468200","2009-07-11","1810","4360","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","363","26","21","0","0"
"2002450153","362","775.0000","1570.63732857855","0","0","11","CASTILLA-MANCHA","45","TOLEDO","SAGRA-TOLEDO","OTRA PROVINCIA","40.28462200","-4.42546900","2002-07-30","590","2210","0","2","ESCAPE DE VERTEDERO","129","21","6","0","45335"
"2006100366","363","765.1100","1560.58347107125","0","0","14","EXTREMADURA","10","CACERES","IBORES-VILLUERCAS","CARRASCALEJO","39.62810800","-5.23642100","2006-08-12","1630","4725","1","4","Sin datos","250","29","16","0","0"
"2005080308","364","760.8800","1556.2635580117","0","0","2","CATALUÑA","8","BARCELONA","BAGES","TALAMANCA","41.71266400","1.94803100","2005-06-19","1886","3296","0","2","OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS)","483","50","15","0","0"
"2004100728","365","760.7000","1556.07946590144","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE GATA","ACEITUNA","40.12896900","-6.33757100","2004-09-25","840","2700","1","4","Sin datos","207","19","14","0","1906755"
"2003271450","366","760.0000","1555.36334500875","0","0","3","GALICIA","27","LUGO","LUGO-SARRIA","O INCIO","42.64952300","-7.30177900","2003-09-20","1265","2045","1","4","Sin datos","77","10","6","5067","295202"
"2004270761","367","756.2000","1551.47006394639","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","RIBAS DE SIL","42.40773000","-7.24470200","2004-07-31","2460","2600","1","4","Sin datos","92","10","6","0","702691"
"2002330649","368","750.0000","1545.09680809276","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-02-02","0","0","0","5","CAUSA DESCONOCIDA","25","2","0","0","630607"
"2003060313","369","745.7500","1540.71281432187","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","BENQUERENCIA DE LA SERENA","38.68306800","-5.43231700","2003-08-03","950","1915","1","4","Sin datos","54","11","1","0","0"
"2003210122","370","739.0000","1533.72424473835","0","0","4","ANDALUCIA","21","HUELVA","EL ANDEVALO","VALVERDE DEL CAMINO","37.56122600","-6.73934900","2003-08-01","2591","2865","1","4","Sin datos","144","16","11","28040","1239802"
"2009240696","371","726.0000","1520.17425767388","0","2","17","CASTILLA Y LEON","24","LEON","CANALES-LA MAGDALENA","MURIAS DE PAREDES","42.75571400","-6.18354700","2009-09-10","6993","7950","1","4","Provocados por cazadores para facilitar la caza","123","9","17","0","0"
"2006152171","372","722.0000","1515.98066552544","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","NEGREIRA","42.92501300","-8.84070100","2006-08-13","2510","4440","1","4","Otras motivaciones","187","16","12","0","1480478"
"2007130077","373","721.0000","1514.93045364635","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","PASTOS","VILLANUEVA DE SAN CARLOS","38.58549700","-3.94420400","2007-08-19","342","1249","1","4","Provocados por venganzas","123","14","8","24508","54825"
"2002323404","374","720.0000","1513.8795132121","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","CARBALLEDA DE AVIA","42.32131500","-8.22265700","2002-08-30","3330","3810","1","4","Sin datos","105","10","9","0","1270693"
"2003100733","375","715.0000","1508.61382938581","0","0","14","EXTREMADURA","10","CACERES","HURDES","NUÑOMORAL","40.39870800","-6.30458200","2003-08-04","5675","6215","1","4","Venganzas por multas impuestas","87","6","13","0","790392"
"2006270549","376","710.0000","1503.32970166391","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","NAVIA DE SUARNA","42.96929200","-6.97154300","2006-08-07","1897","7567","0","5","CAUSA DESCONOCIDA","73","17","7","0","2553372"
"2002330683","377","705.0000","1498.02693486991","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","GRANDAS DE SALIME","43.19769500","-6.90079700","2002-02-02","1230","1240","1","4","Provocados para ahuyentar animales (lobos, jabalíes)","16","3","0","122","635223"
"2008320573","378","702.0000","1494.83624555006","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.21564900","-7.06361800","2008-02-17","1280","1815","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","53","6","1","0","370755"
"2004280170","379","700.8200","1493.57937330202","0","0","16","MADRID","28","MADRID","P. REGIONAL DEL SURESTE","PINTO","40.24927500","-3.68514800","2004-07-28","1004","3994","0","2","ESCAPE DE VERTEDERO","224","24","11","0","0"
"2010321016","380","698.0600","1490.635432121","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CHANDREXA DE QUEIXA","42.21551500","-7.36440300","2010-08-30","3880","8250","1","4","Provocados por pastores y ganaderos para regenerar el pasto","271","15","21","0","0"
"2005490403","381","692.0000","1484.15107465239","0","0","17","CASTILLA Y LEON","49","ZAMORA","MOMBUEY","ESPADAÑEDO","42.12982700","-6.39517400","2005-03-17","780","1695","1","4","Sin datos","73","0","7","30244","0"
"2009270081","382","690.7500","1482.81001440324","0","0","3","GALICIA","27","LUGO","LUGO-SARRIA","PALAS DE REI","42.93002500","-7.91330000","2009-03-21","1582","3021","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","165","15","8","328","297997"
"2006361550","383","683.9000","1475.43936222772","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","MEIS","42.47649000","-8.74940700","2006-08-06","3270","3750","1","4","Provocados por pirómanos","104","4","11","27709","2081496"
"2009240698","384","673.0000","1463.63435803377","0","2","17","CASTILLA Y LEON","24","LEON","TRUCHAS","BENUZA","42.36264900","-6.69653900","2009-09-11","1066","1126","1","4","Sin datos","153","4","15","0","0"
"2005100460","385","670.5900","1461.0113845415","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE GATA","GATA","40.22782500","-6.59648400","2005-07-04","3231","6845","1","4","Sin datos","545","46","14","0","265562"
"2007370119","386","670.0000","1460.36852795156","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","PUERTAS","41.12943900","-6.27137300","2007-07-31","955","1695","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","68","5","4","0","26800"
"2006361632","387","668.0000","1458.18724439206","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","PONTE CALDELAS","42.40879400","-8.54275100","2006-08-07","565","655","1","4","Provocados por pastores y ganaderos para regenerar el pasto","65","3","0","29636","2527513"
"2005190216","388","663.7900","1453.58494540202","0","1","11","CASTILLA-MANCHA","19","GUADALAJARA","CAMPIÑA","PASTRANA","40.42396600","-2.87901600","2005-08-17","1590","4544","0","1","RAYO","265","37","19","58539","2254734"
"2002323579","389","660.0000","1449.42928382623","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","SAN CRISTOVO DE CEA","42.56578100","-7.98755300","2002-09-01","3000","3210","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","35","0","8","0","394780"
"2006361732","390","650.8200","1439.31386474992","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.22211100","-8.19501300","2006-08-09","1200","2700","1","4","Provocados por pirómanos","33","4","5","29269","1143478"
"2005390039","391","650.3000","1438.73874968779","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 5","LAS ROZAS DE VALDEARROYO","42.96947000","-4.02087100","2005-09-02","1370","7140","1","4","Animadversión contra repoblaciones forestales","146","6","9","0","1377931"
